id,article_id,conversation_id,turn_id,"speaker","text","person_id_1","person_id_2",Emotion,EmotionalPolarity,Empathy,SelfDisclosure
4199,228,170,5,"Person 2","right,you already made these poor girls slaves,couldn't they have at least been treated well? i hope there are no lasting psychological effects","p041","p001",3,2,3.6667,2.3333
4200,228,170,6,"Person 1","Of course they will be. What a shame that the authorities only intervened after international headlines popped up","p041","p001",3.3333,1.6667,3,2
4201,228,170,7,"Person 2","i wonder how many are still going through this","p041","p001",1.6667,1.3333,3.3333,1.3333
4202,228,170,8,"Person 1","probably thousands. the question is how does an organization like the UN step in to stop these atrocities?","p041","p001",1.6667,1,3,2
4203,228,170,9,"Person 2","i suppose they could try a big educational type of campaign..maybe form some volunteer groups in the country,but without out help from the local authorities/government there isn't much they can do","p041","p001",2,1,2.3333,1.6667
4204,228,170,10,"Person 1","I was wondering how the UN might put pressure on the Burmese government to correct this. Sanctions perhaps? Or maybe an intervention force?","p041","p001",1,0.6667,2.6667,1.6667
4205,228,170,11,"Person 2","sanctions are probably the best bet i'd think","p041","p001",1.6667,0.6667,2.3333,2
4206,228,170,12,"Person 1","How effective would they be? How quickly would sanctions work?","p041","p001",1.3333,1,1.6667,1.3333
4207,228,170,13,"Person 2","well,i guess depends on what exactly is being sanctioned....i know they export a decent amount of petroleum gas...so that would be a good starting point","p041","p001",1.3333,0.3333,2.3333,1.6667
4208,228,170,14,"Person 1","That seems like a great place to start. So many adults were complicit. It must be a cultural issue there to devalue a child's life","p041","p001",2.6667,0.6667,2.6667,2
4209,228,170,15,"Person 2","that's the tough part,how do you get to them to stop doing something that's seemingly culturally accepted","p041","p001",2,1,3.3333,1.6667
4210,228,170,16,"Person 1","Education I suppose. I think the practice is considered tolerable because the victims are poor. It's hard to teach someone that all human beings are equal when they live so differently","p041","p001",1.6667,0.6667,3.3333,2
4211,228,170,17,"Person 2","yea,kind of depressing since them being poor is unlikely to change..education can only do so much when they are doing it for money","p041","p001",2.3333,1.3333,3,1.6667
4212,228,170,18,"Person 1","Lol how can someone be educated to love their own children more than they love money. This is why I think the international community has do more to prevent this kind of exploitation of young innocent children","p041","p001",2.3333,1.3333,2.6667,2.3333
4213,228,170,19,"Person 2","right,exactly...but besides sanctions what do you think the international community can do?","p041","p001",1.3333,1,1.6667,1.3333
4214,228,170,20,"Person 1","Some kind of peace keeping force to patrol the areas most likely to be affected by this kind of human trafficking? what do you think?","p041","p001",1.6667,0.6667,2,1.6667
4215,228,170,21,"Person 2","that would be helpful,but i doubt the myanmar's government would allow those optics","p041","p001",1.6667,1.6667,1.6667,1.6667
4216,228,170,22,"Person 1","They would if there were sufficiently many members of the international community behind the idea. Without some serious intervention and consequences this ugly practice will continue, I mean just look at our own history. It took the Civil War to end slavery, without it who knows how long slavery would have lasted","p041","p001",1.6667,1.6667,2,2.3333
4217,228,170,23,"Person 2","maybe even use sanctions as leverage if they refuse","p041","p001",1.3333,1.3333,2,1.3333
4218,228,170,24,"Person 1","That sounds like a plan. Between sanctions and a peacekeeping force they would have no choice but to agree. But it can't be that simple because the human trafficking is ongoing. What have we overlooked in this situation?","p041","p001",2,1,2.3333,2
4219,228,170,25,"Person 2","i don't think we overlooked anything really....it's just getting all these things to align properly i think.","p041","p001",1.3333,0.6667,2,2
4220,228,170,26,"Person 1","Or maybe the international community are not all on board. If that's true I wonder why that might be?","p041","p001",1.3333,1.3333,2.3333,2
4221,228,170,27,"Person 2","Myanmar has a fair bit of geopolitical importance,i guess there could be some fear of losing the government as an asset","p041","p001",1,1,2.3333,1.6667
4222,228,170,28,"Person 1","You may very well be right. Greed strikes again","p041","p001",1.6667,1.3333,2.3333,1.6667
4223,228,170,29,"Person 2","it always comes back to it....from the parents,the traffickers,the international community,the local government.....geez","p041","p001",1.6667,1.6667,2.6667,2
4224,228,170,30,"Person 1","It has been an interesting conversation, goodbye","p041","p001",1.6667,0.6667,1,1
4225,228,170,31,"Person 2","yea,very interesting chat,bye!","p041","p001",2,0.3333,1,1
4226,400,171,0,"Person 1","I thought this was rather sad just because it was the loss of an innocent life and a baby at that.  I don't know much about rhinos really.","p029","p062",3.3333,2,4,2
4227,400,171,1,"Person 2","Yes, I assume the baby was orphaned from poaching, although I'm just assuming that.","p029","p062",1.3333,1.3333,3,2
4228,400,171,2,"Person 1","Yeah I kinda assumed the same which adds an extra level of sadness to it","p029","p062",2.6667,2,3.3333,2
4229,400,171,3,"Person 2","Yes, poaching seems brutal and unnecessary, although the people doing it would argue it's their livelihood, I suppose.  But I still find it sad.","p029","p062",3.3333,2,3,2
4230,400,171,4,"Person 1","Yeah I totally agree.  I also don't know much about it but it does seem brutal and unnecessary to me.  I am not sure that they even use all the parts of the animals they kill.  I think not.","p029","p062",3,1.6667,3.3333,2
4231,400,171,5,"Person 2","Right, I think they just use the horns.   Or sell them.  These people who treat the orphaned animals must have a hard time with it.  True, there are probably success stories where they nurse them back to health and find them homes, but when they see these animals the first time they're always in a bad place.","p029","p062",2.3333,1.6667,3,2
4232,400,171,6,"Person 1","Yeah I am sure they form an attachment to the little animals and it is very sad to lose one.  I mean they have named them and everything.","p029","p062",3,2,3.6667,2
4233,400,171,7,"Person 2","Yeah, that's a good point about naming them.  They aren't just creatures at that point.  They're little personalities.","p029","p062",2.3333,0.6667,3.3333,2
4234,400,171,8,"Person 1","Yeah exactly almost like a pet or something.  They didn't give much detail in the article so a little more information would have helped, like some background info maybe.","p029","p062",1.6667,1,3,1.6667
4235,400,171,9,"Person 2","Yes, I agree.  I wondered what type of suffering the animal had been through.  Maybe just starving or something.  Or maybe injured.  But there weren't many details for sure.","p029","p062",1.6667,1.6667,3,2.3333
4236,400,171,10,"Person 1","Yeah, like why did it not survive?  They really didn't touch on any of that.  What is the overall survival rate for these orphaned rhinos?  It mentioned it was a special orphanage just for them, right?","p029","p062",1.3333,1.6667,3,1.3333
4237,400,171,11,"Person 2","Yes, I believe so.  Have you ever seen a rhino in person?  They're remarkable creatures.  Like living tanks or something.  The closest thing to dinosaurs still around, I suppose.","p029","p062",1.3333,0.3333,1.6667,2.3333
4238,400,171,12,"Person 1","I remember seeing one at the zoo when I was a child.  I don't think I have since then.  That's a neat comparison as far as dinosaurs, I could see that resemblance.  Makes me want to go to a zoo!","p029","p062",1.6667,0,2,2.3333
4239,400,171,13,"Person 2","Uh huh.  I've seen them a couple times.  Rhinos and hippos always fascinate me.  Just seems such a waste to kill them, especially for a trinket.","p029","p062",2,1.6667,3.3333,2.6667
4240,400,171,14,"Person 1","Yeah you are right!  Like the horns.  It truly is a waste.","p029","p062",2.6667,2,3.3333,2
4241,400,171,15,"Person 2","I guess these people working with the orphaned animals probably feel it's about all they can do for the cause.  I'm not sure what else people can do to influence poaching in a meaningful way.","p029","p062",1.6667,1.6667,3,2
4242,400,171,16,"Person 1","Yeah that's a good point, too.  It must be some pretty dedicated and caring people who do this.  I wonder who funds the whole orphanage operation.","p029","p062",1.6667,0.3333,3,2
4243,400,171,17,"Person 2","Yeah, I'm not sure.  I assume they're non-profit organizations, or affiliated with animal welfare groups/programs.  I assume at higher levels these organizations lobby countries to crack down harder on poaching, but of course there's money involved, so there's corruption, and these are sovereign nations anyway, so outsiders can only exert so much influence.","p029","p062",1.6667,1,3.3333,2.3333
4244,400,171,18,"Person 1","Yeah, certainly there must be politics involved.  The whole scene seems very sad.  I am glad some individuals and groups are trying to do something about it, though.  It has been nice discussing this with you, thank you for sharing your thoughts with me.  Have a great afternoon.  goodbye!","p029","p062",2.3333,1.3333,2.3333,2
4245,400,171,19,"Person 2","Yes, it was nice talking with you.  Have a good day.  bye","p029","p062",1.6667,0.6667,1,1
4246,400,172,0,"Person 1","How do you feel about baby rhinos?","p030","p055",0.6667,0.6667,1.6667,1
4247,400,172,1,"Person 2","I love animals. I was just heartbroken to hear that sad story.","p030","p055",3.6667,1.3333,4,2.3333
4248,400,172,2,"Person 1","Me too. I wish they would have included more details. The whole thing was very vague. Did the rhino die because of the lack of power?","p030","p055",2,1,3,2
4249,400,172,3,"Person 2","Yeah, I wanted to know more as well. I think from what they said she was an orphaned rhino and I guess the place they took her didn't have a lot of support in place and she needed a lot of help is sounded like. I definitely wanted to know more details.","p030","p055",1.6667,1,3,2.6667
4250,400,172,4,"Person 1","It was really touching how the person spoke about the rhino, almost as if it were their very own child.","p030","p055",3.3333,1,3.6667,2.3333
4251,400,172,5,"Person 2","Yes, that was part of what made it so heartbreaking. They were obviously very invested in doing all they could for her. I wish I knew if that was some sanctuary or organization that is trying to help rhinos so that money could be raised to improve conditions so that perhaps they could save more babies.","p030","p055",3.6667,1,4.6667,3
4252,400,172,6,"Person 1","Yeah, that's part of the reason why the brevity of the article was so frustrating. I'm sure that poaching leaves an inordinate amount of orphaned creatures.","p030","p055",3.6667,1.3333,3,1.6667
4253,400,172,7,"Person 2","I'm sure it does. Both wounded and abandoned. I just felt like I was getting only one tiny piece and I wanted to know so much more.","p030","p055",2.6667,1.3333,2.6667,2.3333
